id,joint,life1_id,life1_name,life1_sex,life1_risk,life1_smoke,life1_birthday,life2_id,life2_name,life2_sex,life2_risk,life2_smoke,life2_birthday,face,issue_date
1027,false,1136,Pearla Huntingford,F,Standard,true,1932-01-02,,,,,,,4.8e6,1975-11-17
1028,false,2905,Timmi Knott,M,Preferred,false,1988-11-06,,,,,,,1.85e6,2030-03-02
1029,false,3165,Ashley Fairn,M,Preferred,false,1971-03-05,,,,,,,2.4e6,2019-09-26
1030,true,1557,Claire Aujouanet,M,Standard,true,1997-09-05,1558,Esme Aujouanet,F,Standard,false,2002-06-01,4.05e6,2054-04-04
1031,true,445,Demeter Debling,M,Preferred,false,1939-04-26,446,Corrianne Debling,F,Preferred,true,1937-05-13,4.65e6,1965-04-21
1032,true,2943,Helaina Comberbeach,M,Preferred,true,1938-11-16,2944,Lilla Comberbeach,F,Preferred,true,1944-11-26,350000.0,1986-11-07
1033,false,2426,Drusilla Lemery,F,Preferred,true,1983-01-09,,,,,,,1.25e6,2024-03-24
1034,false,2341,Regina Garrish,M,Preferred,true,1977-02-19,,,,,,,1.5e6,2025-09-01
1035,false,1483,Tove Vitall,M,Standard,true,1974-06-04,,,,,,,2.25e6,2033-07-29
1036,false,2192,Enid Kretschmer,F,Preferred,true,1934-08-04,,,,,,,3.15e6,1981-11-01
1037,false,2048,Salomi Seilmann,F,Standard,true,1935-01-25,,,,,,,1.85e6,1975-06-27
1038,false,114,Gabbi Warden,F,Preferred,false,1984-07-22,,,,,,,2.15e6,2035-10-24
1039,false,236,Madlen Wilman,F,Preferred,false,1955-12-10,,,,,,,4.1e6,2004-05-01
1040,false,1326,Zara Sabates,F,Preferred,true,1943-12-20,,,,,,,1.4e6,1997-05-25
1041,true,1197,Briney Ioannidis,M,Standard,true,1941-01-21,1198,Addi Ioannidis,F,Preferred,true,1931-05-23,1.85e6,1998-03-05
1042,true,2642,Magdalen Andric,F,Standard,false,1947-03-06,2641,Doralynn Andric,M,Standard,false,1948-02-03,250000.0,1980-02-15
1043,false,3453,Marianna Blunsom,M,Standard,true,1929-07-26,,,,,,,850000.0,1958-05-16
1044,false,1573,Martguerita Cammacke,M,Preferred,false,1973-07-06,,,,,,,2.75e6,2017-02-10
1045,false,1734,Tamarra Jedras,F,Preferred,false,1986-12-27,,,,,,,3.5e6,2046-06-05
1046,false,3949,Camel Tattersfield,M,Preferred,false,1988-06-09,,,,,,,4.3e6,2045-05-16
1047,false,3108,Kylie Hyatt,F,Preferred,false,1947-10-27,,,,,,,300000.0,2005-03-20
1048,false,2909,Melodie Karlsson,M,Preferred,false,1963-12-13,,,,,,,3.3e6,2005-04-09
1049,false,286,Doroteya Pilmoor,F,Standard,true,1930-03-04,,,,,,,2.55e6,1979-12-30
1050,false,1572,Cleo Purple,F,Preferred,true,1927-07-26,,,,,,,300000.0,1971-03-14
1051,false,3451,Tallou Dunckley,M,Standard,true,1964-04-19,,,,,,,700000.0,2021-08-11
1052,false,904,Ondrea McIlvenna,F,Standard,true,1917-01-23,,,,,,,4.5e6,1955-08-09
1053,false,2671,Zuzana Storks,M,Preferred,false,1989-12-03,,,,,,,2.75e6,2036-04-19
1054,false,652,Arlinda Imeson,F,Standard,false,1961-05-31,,,,,,,2.85e6,1997-01-10
1055,false,2694,Cathi Drillingcourt,F,Preferred,false,1968-10-27,,,,,,,550000.0,2007-04-10
1056,false,2322,Lonni Van der Daal,F,Preferred,false,1942-10-08,,,,,,,1.65e6,1973-08-19
1057,false,486,Merrielle Micheau,F,Standard,false,1973-11-03,,,,,,,2.35e6,2005-10-02
1058,false,3425,Gavrielle Terrelly,M,Preferred,true,1930-09-15,,,,,,,5.0e6,1983-05-21
1059,false,458,Zondra Coombs,F,Standard,true,1978-07-16,,,,,,,250000.0,2010-06-06
1060,false,2414,Hally Currm,F,Preferred,false,1946-05-20,,,,,,,2.55e6,1981-12-07
1061,false,3481,Chrissy Shewring,M,Preferred,true,1933-10-11,,,,,,,4.45e6,1973-08-19
1062,false,1504,Marina Staynes,F,Standard,false,1919-03-31,,,,,,,150000.0,1976-01-04
1063,false,702,Tallou McConville,F,Standard,true,1943-02-12,,,,,,,2.4e6,1982-12-15
1064,true,459,Hedda Kliemke,M,Standard,false,1947-08-14,460,Heddi Kliemke,F,Preferred,true,1949-01-31,1.1e6,1990-02-12
1065,false,2534,Cecil Gonet,F,Standard,false,1984-09-12,,,,,,,1.0e6,2040-11-30
1066,false,3991,Jillene Yosselevitch,M,Preferred,false,1962-01-23,,,,,,,4.6e6,2014-10-02
1067,true,1416,Dody Filpo,F,Standard,true,1982-11-26,1415,Raye Filpo,M,Standard,true,1987-07-22,1.85e6,2036-01-08
1068,false,351,Dorolice Boman,M,Preferred,true,1923-07-01,,,,,,,4.55e6,1969-08-06
1069,true,19,Faustine McTrustie,M,Preferred,false,1985-03-27,20,Nanon McTrustie,F,Preferred,false,1978-01-24,2.05e6,2043-02-17
1070,false,3991,Jillene Yosselevitch,M,Preferred,false,1962-01-23,,,,,,,3.1e6,2008-05-12
1071,true,3110,Melina Sherrell,F,Standard,true,1967-04-01,3109,Patrice Sherrell,M,Preferred,false,1969-03-29,3.85e6,2010-01-22
1072,false,1603,Roxana Ariss,M,Preferred,false,1993-07-26,,,,,,,2.5e6,2045-12-21
1073,true,78,Pam Roumier,F,Standard,true,1965-01-05,77,Donica Roumier,M,Standard,true,1963-10-31,4.3e6,1990-11-03
1074,false,1648,Gavrielle Mannooch,F,Standard,true,1958-11-02,,,,,,,1.15e6,2019-04-15
1075,false,3442,Danette Finicj,F,Standard,false,1947-11-05,,,,,,,250000.0,1975-10-02
1076,true,2915,Josefa Blemen,M,Standard,true,1980-06-28,2916,Aubree Blemen,F,Preferred,true,1975-05-27,1.25e6,2012-09-24
1077,true,1327,Tabbie Felgate,M,Preferred,true,1968-10-08,1328,Faunie Felgate,F,Standard,false,1976-10-09,950000.0,2001-09-26
1078,true,816,Kath McBlain,F,Standard,false,1964-06-03,815,Myrilla McBlain,M,Standard,false,1968-11-18,4.55e6,2005-06-30
1079,false,270,Marilyn Rehorek,F,Preferred,true,2001-03-17,,,,,,,4.95e6,2060-05-12
1080,false,2658,Storm Bridewell,F,Standard,true,1950-11-17,,,,,,,2.15e6,1991-12-12
1081,false,3784,Latrina Cromly,F,Standard,false,1975-12-24,,,,,,,1.55e6,2010-03-10
1082,false,2965,Opalina Seyffert,M,Preferred,true,1926-05-26,,,,,,,1.05e6,1971-08-30
1083,false,794,Darya Robey,F,Standard,true,1945-09-21,,,,,,,4.65e6,1972-10-17
1084,true,1021,Fawne Dow,M,Preferred,false,1979-02-27,1022,Daryn Dow,F,Standard,false,1975-11-20,700000.0,2012-04-08
1085,false,1011,Guendolen Padfield,M,Standard,false,1970-07-17,,,,,,,2.85e6,2022-09-07
1086,false,1182,Eugenia Du Plantier,F,Preferred,true,1993-02-23,,,,,,,2.8e6,2047-04-04
1087,false,35,Phedra Skeel,M,Standard,true,1928-07-31,,,,,,,2.85e6,1967-04-29
1088,false,3575,Hali Lovekin,M,Preferred,false,1942-02-25,,,,,,,500000.0,1988-06-02
1089,false,895,Afton Bachman,M,Standard,false,1942-02-13,,,,,,,2.25e6,1983-02-10
1090,false,2414,Hally Currm,F,Preferred,false,1946-05-20,,,,,,,150000.0,2006-07-26
1091,false,3554,Etty Harwell,F,Standard,false,1978-06-08,,,,,,,1.0e6,2034-02-14
1092,false,3240,Anthia Matonin,F,Preferred,true,2005-07-05,,,,,,,2.35e6,2042-01-12
1093,false,2001,Flor Piggrem,M,Preferred,false,1967-02-19,,,,,,,4.9e6,2015-09-14
1094,true,1700,Gertrude Piller,F,Preferred,false,1984-02-20,1699,Iolande Piller,M,Preferred,false,1988-04-27,4.3e6,2037-02-01
1095,true,2791,Tonie Eitter,M,Standard,false,1939-12-21,2792,Nedi Eitter,F,Standard,true,1939-08-07,3.1e6,1985-08-10
1096,false,696,Averyl O'Moylane,F,Standard,false,1991-05-17,,,,,,,650000.0,2021-10-08
1097,true,3530,Gerianne Margeram,F,Standard,false,1935-01-30,3529,Sidoney Margeram,M,Preferred,true,1936-04-20,4.8e6,1979-06-04
1098,true,1742,Nady Foley,F,Preferred,true,1963-07-08,1741,Pollyanna Foley,M,Standard,false,1969-04-05,1.8e6,2004-03-12
1099,false,1215,Kate McFall,M,Preferred,false,1944-09-01,,,,,,,2.05e6,1969-11-26
1100,false,270,Marilyn Rehorek,F,Preferred,true,2001-03-17,,,,,,,2.1e6,2028-12-04
1101,true,2233,Kylynn Breton,M,Standard,true,1932-09-02,2234,Lorie Breton,F,Standard,true,1934-07-23,3.1e6,1964-07-04
1102,false,461,Cal Volkes,M,Preferred,true,1933-06-13,,,,,,,3.25e6,1987-09-26
1103,false,2078,Olive Conti,F,Standard,false,1993-02-07,,,,,,,1.05e6,2042-01-07
1104,false,2415,Stacie Labes,M,Standard,false,1948-09-16,,,,,,,1.45e6,1987-07-23
1105,true,479,Kelila Giocannoni,M,Standard,false,1982-10-09,480,Vivyanne Giocannoni,F,Standard,true,1975-08-30,2.75e6,2015-08-27
1106,false,2822,Filia Balstone,F,Standard,true,1916-09-14,,,,,,,4.5e6,1966-08-22
1107,false,527,Martie Mendus,M,Standard,true,1998-08-03,,,,,,,550000.0,2025-04-15
1108,false,1390,Lonna Warman,F,Preferred,true,1928-12-28,,,,,,,4.2e6,1973-08-25
1109,false,1028,Nicki Reilingen,F,Standard,false,1956-09-03,,,,,,,2.25e6,2010-01-31
1110,false,3685,Isabelita Matyasik,M,Preferred,true,1946-06-22,,,,,,,1.25e6,1982-07-23
1111,false,117,Tamqrah Vannikov,M,Standard,true,1929-02-16,,,,,,,2.3e6,1981-06-26
1112,false,1585,Wrennie Tumulty,M,Standard,false,1952-11-10,,,,,,,2.15e6,1987-06-03
1113,false,3567,Frankie Barosch,M,Standard,false,1975-05-18,,,,,,,2.0e6,2017-02-15
1114,false,2951,Charline Causton,M,Standard,true,1937-07-19,,,,,,,2.45e6,1993-09-04
1115,true,311,Amandie Imlin,M,Preferred,false,1967-03-01,312,Rebeca Imlin,F,Standard,true,1961-04-10,1.9e6,2005-03-20
1116,true,102,Verine Bemwell,F,Preferred,false,1967-02-15,101,Adina Bemwell,M,Preferred,false,1974-08-03,3.25e6,2020-10-08
1117,false,3198,Clarinda Ells,F,Standard,false,1935-04-04,,,,,,,3.25e6,1984-03-15
1118,false,185,Romona Tottman,M,Preferred,false,1996-09-14,,,,,,,4.4e6,2038-03-12
1119,false,3413,Gui Jiras,M,Standard,true,1941-04-03,,,,,,,2.3e6,1996-08-31
1120,false,2064,Jacinda Ecclestone,F,Standard,false,1952-03-03,,,,,,,450000.0,1999-07-26
1121,false,54,Norine Stonehewer,F,Standard,true,1937-03-15,,,,,,,700000.0,1962-10-05
1122,true,2796,Samantha O'Henery,F,Preferred,true,1988-06-12,2795,Marcie O'Henery,M,Preferred,true,1984-10-12,1.85e6,2016-09-15
1123,false,1924,Reba Izzett,F,Preferred,false,1985-06-04,,,,,,,3.05e6,2029-08-05
1124,false,1587,Lebbie Valdes,M,Standard,false,1969-11-25,,,,,,,3.7e6,2007-06-26
1125,false,2596,Hyacinthia Doughill,F,Preferred,false,1987-06-22,,,,,,,1.55e6,2028-03-08
1126,false,1108,Shirlene de Merida,F,Standard,false,1988-02-02,,,,,,,1.1e6,2016-07-27
1127,false,3144,Drucy Leggon,F,Preferred,false,1964-12-23,,,,,,,1.95e6,1996-08-05
1128,false,3737,Leoline O'Moylan,M,Preferred,false,1991-06-06,,,,,,,3.15e6,2018-03-18
1129,true,3016,Heida Riep,F,Standard,true,2005-08-02,3015,Bryn Riep,M,Preferred,false,1999-05-16,1.6e6,2064-03-04
1130,true,3350,Papagena Keuneke,F,Standard,true,1973-12-25,3349,Jennette Keuneke,M,Preferred,true,1967-02-03,3.5e6,2028-11-27
1131,false,541,Lily Tomaini,M,Standard,true,1996-09-03,,,,,,,2.6e6,2028-11-12
1132,false,3175,Etty Lamputt,M,Preferred,false,1936-01-21,,,,,,,1.1e6,1979-04-16
1133,false,1836,Illa Bartot,F,Standard,false,1988-02-18,,,,,,,1.9e6,2022-01-27
1134,false,3678,Shandra Ends,F,Preferred,true,1940-06-18,,,,,,,2.85e6,1990-12-08
1135,false,2357,Dedra Woodhead,M,Standard,true,1964-11-14,,,,,,,1.5e6,2010-08-24
1136,false,3070,Cher Rival,F,Preferred,false,1928-12-17,,,,,,,2.75e6,1986-10-13
1137,true,2486,Maiga Oliveras,F,Preferred,true,1995-01-17,2485,Rosalie Oliveras,M,Standard,false,1999-07-24,700000.0,2030-09-16
1138,true,3139,Chloris Attoe,M,Standard,false,1926-04-03,3140,Karna Attoe,F,Preferred,false,1920-05-07,3.1e6,1979-05-19
1139,false,354,Charlean Tilbrook,F,Standard,true,1936-03-01,,,,,,,2.15e6,1965-10-16
1140,false,2948,Lanita Tiddeman,F,Preferred,true,1954-10-08,,,,,,,3.45e6,2000-09-28
1141,false,3836,Sidoney Revening,F,Preferred,false,1979-03-26,,,,,,,100000.0,2034-07-24
1142,false,1136,Pearla Huntingford,F,Standard,true,1932-01-02,,,,,,,2.1e6,1977-10-25
1143,false,2576,Mariquilla Maybury,F,Preferred,false,1921-06-15,,,,,,,3.35e6,1947-02-20
1144,false,1477,Vicki Everall,M,Standard,false,1984-09-20,,,,,,,700000.0,2016-04-25
1145,false,1649,Cacilie Neljes,M,Standard,true,1935-07-04,,,,,,,1.75e6,1994-03-30
1146,false,325,Linnet Hallibone,M,Preferred,false,1990-09-08,,,,,,,2.95e6,2037-03-25
1147,false,3402,Shayne Hamman,F,Preferred,true,1986-10-20,,,,,,,400000.0,2013-04-01
1148,false,1828,Peg Speight,F,Standard,false,1914-04-13,,,,,,,450000.0,1947-08-12
1149,false,2798,Maressa Dwyr,F,Preferred,false,1931-06-14,,,,,,,350000.0,1963-11-05
1150,false,1441,Meredithe Champney,M,Standard,true,1973-06-09,,,,,,,4.9e6,2009-03-07
1151,false,659,Amalle Robrose,M,Standard,true,1937-08-29,,,,,,,2.6e6,1970-01-09
1152,true,940,Lotte Saffell,F,Standard,true,2003-11-19,939,Karrie Saffell,M,Preferred,false,1994-11-04,4.95e6,2044-03-08
1153,false,3102,Dody Napoli,F,Standard,false,1983-11-19,,,,,,,1.1e6,2018-07-09
1154,true,430,Donetta Fruchon,F,Standard,false,1978-06-03,429,Madel Fruchon,M,Standard,false,1975-02-09,5.0e6,2035-03-23
1155,true,2273,Cate Clapham,M,Standard,false,1955-02-15,2274,Cammi Clapham,F,Preferred,true,1962-11-18,2.65e6,1995-05-14
1156,false,513,Felipa Duigan,M,Preferred,true,1926-05-16,,,,,,,3.45e6,1962-04-21
1157,false,3578,Chloris Durkin,F,Standard,true,1961-11-24,,,,,,,2.4e6,1992-11-28
1158,false,2327,Margot Clougher,M,Preferred,true,1979-04-27,,,,,,,650000.0,2012-03-19
1159,false,2158,Giselle Noblet,F,Preferred,false,1948-01-20,,,,,,,150000.0,1994-01-01
1160,false,2479,Roobbie Watts,M,Preferred,true,1998-09-14,,,,,,,4.65e6,2035-11-20
1161,false,77,Donica Roumier,M,Standard,true,1963-10-31,,,,,,,4.3e6,1993-01-08
1162,false,3593,Rubi Meddings,M,Standard,true,1950-02-15,,,,,,,2.7e6,1996-06-18
1163,false,3161,Corly Duplan,M,Standard,false,1986-03-01,,,,,,,1.75e6,2028-08-18
1164,false,3001,Ashia Brockton,M,Preferred,false,1965-05-08,,,,,,,3.55e6,1990-07-20
1165,false,276,Caresse Needham,F,Standard,true,1924-04-27,,,,,,,4.45e6,1975-12-08
1166,false,1393,Alfreda Colman,M,Preferred,true,1954-06-08,,,,,,,2.6e6,2008-11-30
1167,false,129,Sofie Heckney,M,Standard,false,1960-05-02,,,,,,,4.45e6,1995-12-15
1168,false,307,Rois Burrill,M,Standard,false,1962-07-09,,,,,,,1.95e6,1997-12-28
1169,false,672,Agathe Rachuig,F,Preferred,false,1985-02-05,,,,,,,4.8e6,2013-04-30
1170,false,782,Sascha Alp,F,Preferred,false,1955-05-22,,,,,,,4.45e6,2002-10-02
1171,false,1157,Elayne Arnely,M,Standard,false,1951-04-04,,,,,,,100000.0,1979-02-06
1172,false,3983,Maegan Dunkinson,M,Preferred,true,1968-02-14,,,,,,,350000.0,1997-11-13
1173,false,3004,Carmela Mundy,F,Standard,true,1945-07-10,,,,,,,2.7e6,1976-07-16
1174,false,2651,Mela Volet,M,Standard,false,1933-12-08,,,,,,,1.4e6,1983-08-11
1175,false,1759,Dorree Gilphillan,M,Standard,true,1970-07-06,,,,,,,200000.0,2008-03-13
1176,false,2073,Esther Jouannisson,M,Preferred,false,1945-06-30,,,,,,,2.85e6,2004-11-15
1177,false,3919,Cally Sumers,M,Standard,false,1932-11-27,,,,,,,250000.0,1977-10-30
1178,false,3267,Federica Poller,M,Preferred,false,1987-05-06,,,,,,,3.2e6,2018-10-23
1179,false,895,Afton Bachman,M,Standard,false,1942-02-13,,,,,,,3.65e6,1969-11-08
1180,false,3305,Rebecca Billam,M,Preferred,true,1953-10-17,,,,,,,3.35e6,1998-05-23
1181,false,1748,Michaeline O'Shavlan,F,Preferred,true,1963-03-14,,,,,,,1.2e6,2007-01-31
1182,false,2491,Linnea Janousek,M,Standard,false,1997-05-14,,,,,,,4.0e6,2029-10-30
1183,false,232,Fidelia McGlone,F,Standard,true,1979-07-25,,,,,,,3.15e6,2008-07-05
1184,false,910,Queenie Hentze,F,Standard,true,1993-03-18,,,,,,,1.3e6,2041-12-04
1185,false,3042,Marys Jellings,F,Preferred,false,1975-06-10,,,,,,,1.35e6,2000-10-04
1186,false,3324,Collie Folomkin,F,Standard,true,1968-01-23,,,,,,,900000.0,2009-05-03
1187,false,2598,Gigi Messom,F,Preferred,true,1984-12-28,,,,,,,3.2e6,2043-11-21
1188,false,3031,Marcella Wonfor,M,Preferred,false,1969-10-03,,,,,,,4.35e6,2002-10-26
1189,false,1527,Caritta Pautard,M,Preferred,true,1947-01-09,,,,,,,1.2e6,1973-09-01
1190,false,441,Bliss Skokoe,M,Preferred,false,1988-04-29,,,,,,,1.0e6,2019-06-08
1191,false,3085,Honoria Boylund,M,Preferred,false,1965-01-13,,,,,,,2.7e6,2022-02-26
1192,false,1078,Kate Feldberg,F,Standard,true,1966-06-19,,,,,,,4.3e6,2021-07-30
1193,false,2997,Sela Kleinhandler,M,Standard,false,1921-06-17,,,,,,,2.85e6,1973-12-03
1194,false,3002,Shena Brockton,F,Standard,false,1963-05-17,,,,,,,800000.0,2019-08-12
1195,true,3220,Carol Yuryev,F,Preferred,true,2001-12-08,3219,Suzanna Yuryev,M,Standard,false,1999-10-13,3.1e6,2037-05-30
1196,true,1253,Jenifer Sammons,M,Preferred,false,1997-12-15,1254,Annabella Sammons,F,Preferred,true,2007-08-06,3.25e6,2043-03-17
1197,false,151,Lyndsay Comizzoli,M,Standard,false,1996-09-10,,,,,,,4.65e6,2048-07-13
1198,false,438,Nixie Reddings,F,Standard,false,1944-03-15,,,,,,,2.55e6,1996-07-03
1199,true,766,Larissa Stanwix,F,Preferred,true,1954-10-05,765,Krissie Stanwix,M,Standard,true,1958-02-18,2.35e6,2012-11-26
1200,true,2964,Allys Headly,F,Standard,true,1961-08-21,2963,Carlee Headly,M,Standard,true,1966-09-18,1.7e6,2022-04-25
1201,false,3927,Molly Farlham,M,Standard,true,1941-02-27,,,,,,,3.9e6,1988-07-29
1202,false,631,Willa Piggot,M,Preferred,true,1926-06-05,,,,,,,4.8e6,1953-01-08
1203,false,2072,Doretta Hosburn,F,Standard,false,1970-04-12,,,,,,,1.55e6,2008-10-30
1204,false,3383,Matilde Chatin,M,Standard,false,1920-07-31,,,,,,,5.0e6,1973-09-12
1205,false,1296,Maryjo Glendining,F,Standard,false,1952-07-09,,,,,,,1.2e6,1988-07-19
1206,false,3858,Cherise Gobert,F,Standard,false,1938-01-21,,,,,,,4.7e6,1988-04-24
1207,false,1818,Shelbi Winsper,F,Standard,false,1941-07-08,,,,,,,3.8e6,1998-10-26
1208,true,275,Katharyn Needham,M,Standard,true,1925-04-26,276,Caresse Needham,F,Standard,true,1924-04-27,600000.0,1979-07-11
1209,false,2927,Joela Tapper,M,Preferred,false,1983-01-23,,,,,,,4.05e6,2020-12-14
1210,false,2464,Elfie Laviste,F,Standard,true,1989-10-18,,,,,,,600000.0,2044-02-22
1211,false,382,Dulcie Garvin,F,Standard,true,1956-06-26,,,,,,,5.0e6,1999-06-12
1212,true,3200,Mallissa Di Carlo,F,Standard,true,1972-12-18,3199,Nariko Di Carlo,M,Standard,false,1980-07-07,4.95e6,2015-02-11
1213,true,2287,Katrina Horwell,M,Preferred,true,1990-06-19,2288,Loree Horwell,F,Standard,true,1992-08-03,2.0e6,2019-12-09
1214,false,146,Lois Garvey,F,Preferred,true,1988-11-09,,,,,,,2.8e6,2024-03-02
1215,false,3563,Aundrea Pachmann,M,Preferred,false,1938-05-10,,,,,,,1.9e6,1996-03-17
1216,false,1209,Chelsie Ewestace,M,Standard,false,1983-08-27,,,,,,,2.0e6,2010-04-02
1217,false,1490,Nicky Dombrell,F,Standard,true,1989-01-23,,,,,,,1.15e6,2016-09-23
1218,false,2395,Terri-jo Dabs,M,Preferred,false,1973-09-15,,,,,,,4.05e6,2005-05-09
1219,true,3499,Marylee Drewett,M,Preferred,true,1957-08-17,3500,Valeda Drewett,F,Preferred,true,1952-08-03,4.15e6,2001-02-14
1220,false,403,Aila Shergold,M,Standard,false,1969-11-11,,,,,,,1.05e6,2003-01-09
1221,false,3766,Charmain Janak,F,Standard,true,1937-10-25,,,,,,,1.95e6,1983-03-29
1222,false,3520,Moll Ridges,F,Standard,true,1957-01-11,,,,,,,3.95e6,1989-11-29
1223,false,392,Guenevere Deam,F,Preferred,false,1981-05-02,,,,,,,3.5e6,2017-03-01
1224,false,2006,Jamie McMennum,F,Standard,false,2001-04-19,,,,,,,300000.0,2057-11-23
1225,false,3832,Tera Bruntjen,F,Preferred,true,2004-01-27,,,,,,,1.9e6,2061-07-13
1226,false,166,Joann McTeer,F,Standard,true,1977-08-29,,,,,,,3.3e6,2025-01-16
1227,false,1060,Leela Campelli,F,Preferred,true,1972-10-16,,,,,,,4.9e6,2033-08-21
1228,false,3197,Reiko Ells,M,Preferred,true,1942-04-15,,,,,,,2.45e6,1983-03-06
1229,true,3631,Myrtice Laurenty,M,Standard,false,1959-11-07,3632,Lacee Laurenty,F,Preferred,false,1964-01-23,1.45e6,2011-03-19
1230,false,907,Marcella Pennycuick,M,Standard,false,1934-04-19,,,,,,,1.65e6,1977-10-10
1231,false,2353,Freddie Munnings,M,Standard,false,1976-11-29,,,,,,,750000.0,2012-07-06
1232,false,390,Klarika Meates,F,Standard,true,1963-06-24,,,,,,,4.15e6,2000-07-16
1233,false,2387,Laurella Paszek,M,Standard,true,1948-02-11,,,,,,,350000.0,2005-03-23
1234,false,2792,Nedi Eitter,F,Standard,true,1939-08-07,,,,,,,750000.0,1999-10-28
1235,true,1695,Karoly Oris,M,Standard,false,1989-04-24,1696,Ethelin Oris,F,Preferred,true,1996-03-07,850000.0,2033-03-07
1236,false,1692,Dorrie Huckel,F,Preferred,false,1944-01-28,,,,,,,3.3e6,1994-05-16
1237,true,1623,Raye Plaschke,M,Standard,true,1963-03-03,1624,Anna Plaschke,F,Standard,false,1957-01-15,4.95e6,2016-08-03
1238,false,3909,Karlotte Sherringham,M,Standard,true,1992-03-30,,,,,,,4.7e6,2049-06-29
1239,false,66,Gwenore Leworthy,F,Preferred,true,1925-12-22,,,,,,,4.8e6,1954-08-13
1240,false,2094,Rosabel Gidney,F,Standard,true,1929-08-06,,,,,,,3.9e6,1960-10-05
1241,false,498,Elisha Linnitt,F,Preferred,false,1935-06-13,,,,,,,3.55e6,1967-11-08
1242,false,2720,Lilly Saterweyte,F,Standard,false,1998-11-03,,,,,,,3.3e6,2025-04-04
1243,false,2760,Tonye Firman,F,Preferred,false,1966-10-15,,,,,,,3.9e6,1992-02-29
1244,false,1562,Geri Airth,F,Standard,false,1985-06-08,,,,,,,900000.0,2011-08-15
1245,false,2118,Renate Scawton,F,Standard,false,1985-05-26,,,,,,,600000.0,2013-09-21
1246,false,1088,Ranee Brodeur,F,Preferred,false,1915-04-27,,,,,,,1.95e6,1948-07-01
1247,true,2605,Vi Wolffers,M,Preferred,true,1961-12-30,2606,Sena Wolffers,F,Standard,false,1967-11-13,800000.0,2002-11-03
1248,false,480,Vivyanne Giocannoni,F,Standard,true,1975-08-30,,,,,,,2.55e6,2033-07-22
1249,false,1904,Cindy Lavalde,F,Standard,false,1928-06-14,,,,,,,4.5e6,1963-11-13
1250,false,2939,Janean Bampton,M,Preferred,true,1955-06-16,,,,,,,4.95e6,1994-04-13
1251,false,1447,Kristyn Anthiftle,M,Preferred,false,1975-05-16,,,,,,,550000.0,2009-12-14
1252,true,1593,Jada Maiden,M,Standard,false,1921-04-18,1594,Muire Maiden,F,Standard,true,1914-05-09,1.6e6,1949-03-21
1253,false,1399,Darcee Bownd,M,Preferred,true,1980-05-26,,,,,,,1.2e6,2030-12-25
1254,false,3893,Rhoda Green,M,Standard,false,1983-03-06,,,,,,,200000.0,2021-12-23
1255,true,401,Mira Sibbons,M,Preferred,true,1999-03-27,402,Lizabeth Sibbons,F,Standard,true,1994-05-31,1.5e6,2027-02-23
1256,true,1120,Brita Grimsdith,F,Preferred,true,1989-09-24,1119,Allyce Grimsdith,M,Standard,false,1981-01-27,1.55e6,2021-03-26
1257,false,1283,Faun Verni,M,Standard,true,1946-12-06,,,,,,,450000.0,1976-05-08
1258,false,1956,Cindelyn Mawd,F,Standard,true,1984-06-20,,,,,,,3.5e6,2013-01-15
1259,false,2316,Rowena Longlands,F,Preferred,true,1989-01-22,,,,,,,4.25e6,2026-06-24
1260,true,449,Inge Edgell,M,Preferred,false,1987-07-03,450,Mellisa Edgell,F,Preferred,true,1986-12-03,3.8e6,2033-02-09
1261,false,3653,Lebbie Marshfield,M,Preferred,true,1929-04-04,,,,,,,2.5e6,1981-10-16
1262,false,52,Halli Cottingham,F,Preferred,false,2002-04-13,,,,,,,4.75e6,2059-09-16
1263,false,3682,Donnamarie Robiot,F,Preferred,true,1970-06-20,,,,,,,2.25e6,2002-09-13
1264,false,3554,Etty Harwell,F,Standard,false,1978-06-08,,,,,,,1.05e6,2036-03-01
1265,true,9,Andriette Orniz,M,Standard,true,1981-02-11,10,Cristie Orniz,F,Standard,true,1980-10-05,3.75e6,2035-12-22
1266,false,2971,Fania Rassmann,M,Preferred,true,1920-07-02,,,,,,,4.7e6,1946-09-02
1267,false,1026,Maxine Henbury,F,Preferred,false,1973-03-10,,,,,,,3.35e6,2004-01-31
1268,false,244,Ange Blackaller,F,Standard,true,1949-11-21,,,,,,,4.8e6,1989-08-09
1269,false,3414,Celestine Jiras,F,Standard,false,1935-11-30,,,,,,,3.75e6,1981-10-09
1270,true,1726,Sisely Coutts,F,Preferred,false,1940-01-11,1725,Jaimie Coutts,M,Standard,true,1940-11-13,2.1e6,1991-05-20
1271,false,275,Katharyn Needham,M,Standard,true,1925-04-26,,,,,,,3.3e6,1974-04-20
1272,false,3816,Di Orbon,F,Standard,true,1975-03-07,,,,,,,2.85e6,2027-01-14
1273,true,3093,Ariel Fyldes,M,Standard,true,1923-10-25,3094,Leilah Fyldes,F,Standard,true,1925-03-24,1.45e6,1964-11-18
1274,false,3739,Kelsi MacCaig,M,Preferred,false,1932-10-14,,,,,,,1.4e6,1983-11-23
1275,false,2808,Ellen Brittin,F,Preferred,true,1973-04-26,,,,,,,3.4e6,1999-11-18
1276,false,1273,Morgan Racher,M,Standard,false,1958-05-09,,,,,,,4.35e6,1998-03-18
